label,area,time,cm_lat,cm_lon,mean,stdev,median,min_value,min_lat,min_lon
12,1725800.318635736,1940-01-29,146,271,-1.9919380685352719,0.38357171427411707,-1.8861438,-3.3544538,138,273
25,517533.4689590357,1940-01-31,148,251,-1.9464762257330073,0.33496553869940215,-1.9001217,-2.934499,141,252
15,2172458.1774383504,1940-02-03,134,281,-2.0472519979127957,0.39667797332618915,-1.9945703,-3.8987322,134,269
16,936582.1729604447,1940-02-05,81,395,-1.8151661467730489,0.21559909292590668,-1.7935376,-2.3195267,85,407
11,1980539.3624905245,1940-02-06,58,357,-1.8267886441322378,0.27108431747011624,-1.7550781,-2.6084404,91,393
1,671155.3763159547,1940-02-07,9,268,-1.7849478399360572,0.17706451356654632,-1.7741897,-2.3025281,2,237
18,895229.6437097694,1940-02-07,88,407,-1.8282932590942735,0.17440984589730027,-1.8237085,-2.2115376,92,409
1,562723.8722030009,1940-02-08,15,217,-1.829248911456058,0.2438739812002379,-1.7751772,-2.6462855,3,204
1,507697.68203429686,1940-02-09,13,205,-1.8293590936030382,0.22211571328993746,-1.776999,-2.4987423,0,184
14,1194761.5705137323,1940-02-09,128,175,-1.9037110938841642,0.3160161280179699,-1.8326629,-3.4375653,144,167
21,1735645.9507020754,1940-02-10,87,405,-2.0630711260498065,0.40173190952912446,-2.0344715,-3.1172113,88,408
39,836145.219730493,1940-02-10,167,192,-1.9028354590739012,0.4070244068384779,-1.7711415,-3.6799893,182,196
13,570678.3805358894,1940-02-11,101,428,-1.782148221384208,0.21844375086856854,-1.7143852,-2.4025815,110,437
20,533649.5315650272,1940-02-12,118,134,-1.9496620746436097,0.29609646123902705,-1.9129772,-3.038964,116,145
11,759662.2643355073,1940-02-13,127,167,-2.0304602224733577,0.3699219387679616,-1.9714007,-3.2259114,142,168
5,946167.3676532932,1940-02-20,116,138,-2.0599988871256905,0.3808831244591837,-2.003954,-3.5874746,109,106
14,1192672.2932631676,1940-02-21,114,148,-1.9727780150486731,0.31393945179563015,-1.9384596,-2.935485,110,139
31,565781.4840743691,1940-02-23,83,405,-1.714703368948524,0.1369381359714078,-1.697812,-2.2779052,93,386
14,683894.5355427689,1940-02-24,84,175,-1.7220067812410567,0.16306660421076835,-1.6967456,-2.3455133,81,147
31,1294734.139114158,1940-02-25,113,235,-2.0735748759375676,0.34094304687466964,-2.0376444,-2.9615154,131,224
5,566049.2762052665,1940-02-26,55,73,-1.8935997927730734,0.2573885189883772,-1.8645872,-2.629951,59,64
35,797666.0756862916,1940-02-26,115,271,-2.008989767120495,0.36076596238908465,-1.9425926,-3.3282638,122,278
24,634874.8817344415,1940-02-27,131,347,-1.7260278250819954,0.17918097974478767,-1.6751438,-2.3341131,137,346
8,501303.14024288533,1940-11-11,74,123,-1.941923869675335,0.3294898088731944,-1.8717228,-3.4258513,85,118
3,668506.0820697608,1940-11-12,85,134,-1.9719859206276695,0.38015525731625854,-1.8777181,-3.5381303,85,118
3,936504.8796422896,1940-11-13,105,159,-2.1370430393826756,0.4725689927126981,-2.0349848,-4.2802067,122,175
9,1022752.3553114876,1940-12-13,104,154,-2.151649801963935,0.6361510652946257,-1.8621418,-4.4840183,103,141
31,1588578.550597424,1940-12-14,114,163,-2.2533781386185248,0.48337372788532273,-2.2229667,-3.674358,110,154
29,1663857.691224597,1940-12-15,119,163,-2.182617769504462,0.4181509379953571,-2.147247,-3.7242715,120,173
18,1048063.4416838743,1940-12-16,116,159,-2.099836851605281,0.3676522584589228,-2.07204,-3.5414429,140,164
6,648436.0224252039,1940-12-20,111,417,-1.7822443110181752,0.2651130055196173,-1.708052,-2.760316,111,438
22,697546.9896306559,1941-01-01,112,135,-2.010530911324641,0.35107922176791234,-1.9513335,-3.1751382,131,132
13,766717.8987060604,1941-01-02,103,132,-1.9964450340779807,0.3412355044326181,-1.956215,-3.4986656,113,108
8,1167935.109698603,1941-01-03,112,143,-1.9560094296376263,0.29930913419541255,-1.9226729,-3.1886656,110,146
15,534421.7212355254,1941-01-05,84,272,-1.913149671708823,0.24219974428737132,-1.9351125,-2.5545073,79,275
29,632943.9694292834,1941-01-05,133,147,-1.8408873289239174,0.2886620127800596,-1.7601382,-3.1304846,131,132
22,1282269.6736770594,1941-01-14,107,320,-1.8157500867373921,0.2279075604647593,-1.7795221,-2.7591782,108,306
8,889526.509176436,1941-01-15,93,351,-1.8744353732874632,0.29066025077485996,-1.8169055,-2.6536102,97,369
1,1452861.2006931342,1941-01-16,81,372,-1.8040382487045987,0.23312223785867323,-1.7569289,-2.7051628,66,402
3,509014.6433621087,1941-01-17,68,408,-1.8924519324062288,0.24339889659944358,-1.8861771,-2.384146,68,406
5,1132678.0959898478,1941-01-17,132,153,-2.0030988267517715,0.40368632366534246,-1.894724,-3.8264275,147,168
12,800803.4386721194,1941-01-18,152,173,-1.96832134010545,0.3934958876074912,-1.8661822,-3.7319524,147,170
10,566723.0056390256,1941-01-19,118,230,-1.9714743587210666,0.31704375247856953,-1.9286948,-2.718939,129,224
6,920756.0624715752,1941-01-23,39,123,-1.7001632254157493,0.14198425392929495,-1.6696358,-2.2277894,41,133
6,2314537.2297097244,1941-01-24,45,110,-1.8556589288213348,0.231840860315396,-1.8204422,-2.6758535,46,104
6,2786760.438265484,1941-01-25,49,128,-1.7800390016903758,0.20498143558386564,-1.7393394,-2.8889816,44,92
4,1755523.5880872232,1941-01-26,31,106,-1.7887896176236366,0.19970682075206506,-1.7517529,-2.6413558,26,0
42,582509.3598216956,1941-01-27,50,339,-1.6465931663860842,0.09485350304191618,-1.6341287,-2.1195388,49,352
32,599175.9285668907,1941-01-28,108,356,-1.744069033236409,0.1700820200572318,-1.7430023,-3.0699964,105,338
6,922718.6146205526,1941-02-04,117,275,-1.888498982273691,0.34397069651025003,-1.7877457,-3.001277,110,273
11,683474.282543691,1941-02-09,169,246,-1.875630917434463,0.2500112263517503,-1.8410211,-2.4243944,167,260
6,1232626.0258271398,1941-02-10,107,312,-1.8350847122124696,0.30650229758903347,-1.7209638,-3.0431657,117,281
1,547171.1636867903,1941-02-11,59,399,-1.7173826530491836,0.14964836581376464,-1.696416,-2.1474104,66,400
1,552699.3790769419,1941-02-17,23,193,-1.7489734874240639,0.16519367325596815,-1.7097578,-2.2623024,26,202
2,1185909.1565976443,1941-02-18,53,186,-1.6662718404918344,0.13469653659596073,-1.6475405,-2.470682,10,164
2,2249132.9740146375,1941-02-19,93,221,-1.8309392245066676,0.2529952632792773,-1.7657008,-2.8834054,110,251
35,1130934.1405946284,1941-02-20,113,253,-1.8569002661429965,0.21814892709917805,-1.8371084,-2.629143,109,253
20,766397.8831708804,1941-03-01,147,298,-2.061784228157776,0.3079650108053285,-2.0016963,-2.7949393,155,302
16,808468.1612589704,1941-03-13,119,355,-1.7379263034260473,0.12718497773897153,-1.7494427,-2.2770178,105,339
19,723310.207670443,1941-03-14,123,368,-1.7982022313290085,0.1902732286679959,-1.7698345,-2.2732406,131,369
2,650879.7133277503,1941-03-15,56,385,-1.7690278816573057,0.1940115800408557,-1.7312006,-2.3255506,44,379
4,535560.8814513227,1941-03-17,109,251,-1.7366904619522987,0.21787608616242876,-1.6735705,-2.7184112,111,253
2,2123160.9844897254,1941-03-18,122,283,-1.8585420986475003,0.20936508357903844,-1.8470321,-2.612958,119,245
3,904198.8413190612,1941-03-19,123,331,-1.7438916608681327,0.1700582964480446,-1.7120483,-2.2715957,113,334
1,736681.3166725545,1941-11-27,24,28,-2.0732884345166336,0.3656276216021639,-2.026572,-3.3381615,40,7
1,1162938.4677239696,1941-11-28,26,46,-1.9700360846667908,0.25631288212412245,-1.9571835,-2.8111384,39,5
4,1053728.0989922518,1941-11-29,26,44,-1.9404325205173591,0.2855408087144281,-1.9064457,-2.9840057,40,5
6,688527.395727922,1941-12-19,74,275,-2.119087888413117,0.45488154920768,-2.02564,-3.5109751,73,282
9,1121685.4690213508,1941-12-20,79,277,-2.382264655141034,0.5724134378199185,-2.3600514,-3.7052011,75,280
13,1387271.884750622,1941-12-21,92,297,-1.9079765734186125,0.244132981138622,-1.9037019,-2.7747025,104,281
25,989534.8988683751,1941-12-22,115,341,-1.838252506555526,0.20730404495961186,-1.8241124,-2.8140585,128,368
18,1244849.1965128698,1941-12-25,136,142,-2.199448870729075,0.5006341345209103,-2.12606,-4.6159472,155,155
9,2177183.596132131,1941-12-26,118,146,-2.114350197680535,0.45550787801718695,-2.036014,-4.756168,118,107
5,2163086.2288177623,1941-12-27,109,141,-2.254977676890198,0.520304330982127,-2.169929,-4.229833,133,136
14,1437486.4984430922,1941-12-28,97,149,-1.9675833747373612,0.3255603524535457,-1.9184656,-3.1625984,119,186
21,660887.3609914996,1941-12-29,73,107,-1.9370304768194244,0.29253182862111515,-1.8935108,-3.264907,78,96
29,1031238.7667390055,1941-12-30,68,108,-1.9859834526036237,0.3356076508767419,-1.9636397,-3.3174353,78,92
10,2189954.1630571275,1941-12-31,78,119,-2.119846771804907,0.4506397058249277,-2.0131583,-3.8922355,79,93
9,2900028.9432743695,1942-01-01,94,140,-2.566249127333001,0.7130268606666347,-2.4912748,-4.679456,94,132
49,4050596.938329311,1942-01-02,110,153,-2.5321337773672017,0.6992168928860099,-2.4927526,-5.422667,111,106
26,6745377.4796719905,1942-01-03,93,168,-2.1497372409786895,0.6298329317311947,-1.9072235,-5.4921613,132,137
7,7605099.173713395,1942-01-04,96,167,-2.3086581262752226,0.6596938927554813,-2.154706,-4.881478,132,142
6,7732841.136084088,1942-01-05,97,175,-2.149501164562867,0.6012868712592588,-1.9305017,-4.7867446,105,133
4,6257188.715600878,1942-01-06,91,188,-1.9726777851684483,0.4314803613002081,-1.8241314,-4.209324,105,133
12,4052036.483169354,1942-01-07,99,195,-2.0250790520192656,0.4211114042831504,-1.9189769,-3.5080998,118,182
13,6622784.8174912,1942-01-08,112,258,-2.031820770747536,0.4306726323669545,-1.9402726,-3.8390086,130,262
4,4884242.636513369,1942-01-09,96,271,-1.80841048416451,0.26514162388962365,-1.7335188,-3.3347483,115,292
5,4164335.328714986,1942-01-10,124,247,-2.041333896314517,0.47302265543563027,-1.8802396,-3.7747316,121,228
1,3276356.6408537207,1942-01-11,137,272,-1.8751322838780538,0.3200609023952348,-1.7829773,-3.4496214,114,309
3,593060.3656335312,1942-01-13,41,396,-1.6536004634399817,0.10254982175750547,-1.6398859,-2.1098404,33,422
11,703103.2754866623,1942-01-13,83,290,-1.7382352443050137,0.16779549617205994,-1.7090611,-2.1732848,73,283
10,2382707.127310911,1942-01-16,85,324,-1.7582875907357904,0.18008855261742876,-1.7297128,-2.3962944,104,294
12,3702733.5342350868,1942-01-17,95,345,-1.8632236555205877,0.28041370596849663,-1.7944869,-3.379397,111,314
11,677663.1093001359,1942-01-19,121,145,-1.923447245996178,0.30963648743031585,-1.8567255,-3.2533112,129,132
10,721257.7587196312,1942-01-20,119,150,-1.991684511523395,0.3493656544359308,-1.9329717,-3.468679,126,160
11,537712.1559228622,1942-01-21,120,151,-2.0197826336079423,0.3676873004736794,-1.9504397,-3.244705,116,126
10,1072583.5335724838,1942-01-30,118,326,-1.757760932102685,0.19134662087207382,-1.7126861,-2.5250218,108,294
19,2358094.6402678224,1942-02-03,118,298,-1.9848435828207023,0.3491430304264474,-1.9183781,-3.334973,108,277
18,2106198.114834636,1942-02-04,120,324,-1.9221973600215934,0.27899655392067735,-1.8875188,-3.154099,113,303
30,865458.4510302824,1942-02-05,120,365,-1.7336249777132444,0.15917698212676593,-1.6928444,-2.1442597,132,364
6,762819.9060754225,1942-02-09,110,277,-1.986569736964667,0.33282823446926363,-1.9460211,-3.0585558,115,276
16,661293.9097495012,1942-02-13,115,296,-1.7796563398040517,0.20373535715107324,-1.7399445,-2.5396793,118,281
12,823440.615756388,1942-02-14,121,137,-1.9014874468970488,0.28375258148223437,-1.8611119,-3.6954734,146,134
12,1224744.2026285706,1942-02-15,129,143,-2.004531430545731,0.33673487748215086,-1.9505732,-3.812275,135,128
34,1117047.682695698,1942-02-16,135,155,-1.9286859416271755,0.3306851621913486,-1.8592438,-3.6987946,149,158
39,2178183.72278116,1942-02-17,110,174,-1.9977291689771097,0.37038795617827286,-1.9265168,-3.291274,101,168
35,3509865.993215134,1942-02-18,120,176,-2.2424696261588015,0.5545705623115555,-2.079548,-4.315148,119,181
9,2632504.9280165946,1942-02-19,118,186,-2.163436804950596,0.4620453811086299,-2.109041,-4.0237384,126,182
7,2605979.4610237796,1942-02-20,120,215,-2.0086596145979656,0.39972792352553577,-1.9334801,-3.9911692,140,161
12,1903341.3276339918,1942-02-21,121,306,-1.8154487966857653,0.19825186308373974,-1.7992954,-2.61586,109,257
22,566071.4361914764,1942-02-23,127,130,-1.8946144434870507,0.33901709030278365,-1.7998358,-3.4591568,141,123
8,941249.1126839087,1942-02-24,111,165,-1.9015737739594087,0.32619315848676866,-1.8113339,-2.9603128,117,183
5,1527114.5472816643,1942-02-26,120,146,-1.9737534998647939,0.39029810373514146,-1.8657942,-3.5144134,136,157
31,913038.8059625544,1942-02-27,121,172,-2.0431107114781923,0.4029580616921214,-1.9528939,-3.4759166,125,196
58,642341.3592356369,1942-02-28,168,255,-1.8136126762236253,0.22024943055370338,-1.7649412,-2.8388805,180,280
17,509964.2493539513,1942-12-04,105,142,-1.921853404385703,0.32135019976091594,-1.858162,-3.5543606,103,111
18,567008.6481834878,1942-12-05,105,152,-1.8660459716528683,0.2541036633205996,-1.8216754,-2.9465578,113,148
1,718397.0218368628,1942-12-16,25,34,-1.8726862701240399,0.24979734921380994,-1.8325226,-2.7642944,22,55
2,842562.6254069775,1942-12-17,27,37,-1.8969619348307525,0.2643264474203667,-1.8544756,-2.9963315,32,25
19,932929.7726320258,1942-12-17,108,318,-1.7750978394665091,0.20231405314571957,-1.7350751,-2.7134366,117,289
1,1013678.3985794033,1942-12-18,27,47,-1.9533344648763098,0.2694173438284568,-1.929169,-2.889008,31,31
2,1236209.5802916319,1942-12-19,30,61,-1.9684827450468927,0.34057492413430035,-1.8974828,-2.9221444,37,2
22,1373124.8741423045,1942-12-19,94,314,-1.7872879587545358,0.23422996104450522,-1.7272995,-2.7862136,102,336
1,935135.2253909642,1942-12-20,32,49,-2.0447760007870053,0.37546468820667,-1.9906564,-3.3702483,42,24
34,2996076.993836729,1942-12-20,103,317,-2.1266365741451727,0.5039073429395935,-2.0235925,-3.6287537,109,324
3,717005.6058857393,1942-12-21,33,37,-1.9457631140176201,0.3101105751186215,-1.8944507,-2.9759436,38,46
27,3198243.17403715,1942-12-21,109,324,-1.9781777171458235,0.4224608392187467,-1.8548414,-3.9736152,123,285
7,844431.4938317082,1942-12-22,30,36,-1.9884206673211924,0.3076037173372681,-1.9616628,-3.012918,41,5
16,2699805.905955929,1942-12-22,106,362,-1.8384976653224225,0.25477462372289317,-1.790616,-3.1228397,129,392
3,951888.6019725789,1942-12-23,27,38,-2.071370711643215,0.3357316895280678,-2.0778728,-3.2611806,33,24
1,1146099.0261260634,1942-12-24,27,43,-2.107037425330103,0.37747617600352096,-2.0666566,-3.5003984,41,23
3,1251770.9360731444,1942-12-25,28,46,-2.056390730675033,0.3208308106261263,-2.0221405,-3.0853026,41,21
4,1087145.2666315343,1942-12-26,24,57,-1.8317552194762021,0.21752705820541945,-1.798192,-2.6441832,31,4
3,775101.2106681118,1942-12-30,16,230,-1.6796082479918761,0.14542568764740935,-1.6419537,-2.269441,26,245
10,584476.0069237266,1943-01-09,109,291,-1.9421904142620494,0.3013965269484802,-1.8953502,-3.0080636,114,302
25,554873.1342780334,1943-01-13,112,245,-1.7275866298477884,0.14707734671114542,-1.7094564,-2.234611,120,273
4,722195.059654772,1943-01-15,31,36,-1.9345485905019364,0.36923086825317364,-1.8171825,-3.2644176,54,58
4,2933419.786399773,1943-01-16,56,94,-2.0193461320102126,0.4115554666616019,-1.922902,-3.7858164,87,106
11,4488385.84437934,1943-01-17,75,129,-2.2191452704815426,0.5023904986577411,-2.1179898,-4.1442213,86,108
1,7080715.003406629,1943-01-18,68,137,-2.176689964962675,0.6176684949057939,-1.971064,-5.2024035,97,111
1,9935842.516627401,1943-01-19,78,148,-2.280831554582415,0.6300615114286265,-2.148121,-6.6191034,63,70
5,9440063.63290763,1943-01-20,80,167,-2.3270771318564143,0.7260149362739086,-2.217635,-7.2915535,67,73
18,9674799.759060845,1943-01-21,75,222,-2.2054350511489993,0.5969310537239118,-2.0652483,-6.2259827,77,92
3,8295446.416275769,1943-01-22,71,223,-2.074948707387243,0.5387946592608859,-1.9275947,-5.3080163,77,93
7,5108226.456473029,1943-01-23,55,138,-2.0910402836553827,0.5125654472468978,-1.9437863,-4.80152,92,104
43,752595.6248779673,1943-01-23,103,414,-1.7234244640475254,0.1344994110881135,-1.7144839,-2.1730149,107,397
2,4239033.801721537,1943-01-24,62,121,-2.186559089968014,0.45886341753246196,-2.1440763,-4.9361935,105,107
6,3543386.810721556,1943-01-25,73,138,-1.9868869787135468,0.3130911042999987,-1.9664929,-3.447792,100,108
6,2658205.4281014176,1943-01-26,73,154,-1.8495144659160008,0.2500002073743624,-1.8038359,-2.8776746,116,232
11,620064.7321413856,1943-01-27,38,67,-1.905008977016254,0.2327869303265988,-1.9169848,-2.4950974,37,82
37,644621.381055528,1943-01-27,104,255,-1.9583467853459147,0.3174718039909545,-1.8901594,-2.8744528,108,263
16,601290.9529380329,1943-01-28,42,76,-1.8136479695949068,0.19694378140589025,-1.7882087,-2.8797336,59,71
28,1383544.1642041823,1943-01-28,60,392,-2.184907114463563,0.42396363815651844,-2.1671855,-3.0847266,57,397
10,1575099.6426538555,1943-01-29,77,399,-1.8359422013813056,0.2701147200090706,-1.7441456,-2.58034,71,405
15,1867915.4363272898,1943-01-30,102,402,-1.893751701104648,0.2496252480275078,-1.8735355,-2.8734174,94,387
13,648765.7372279181,1943-01-31,104,124,-2.0170273201660027,0.39252455487212073,-1.9410602,-3.7979894,110,107
16,1103106.01774474,1943-01-31,109,409,-1.768222987651825,0.20089602475234725,-1.7243054,-2.274913,129,408
17,638381.0114466929,1943-02-01,113,135,-2.001006721695767,0.3728015860400834,-1.9189135,-3.3947406,118,123
22,622299.1810240132,1943-02-04,123,151,-1.9739660390294516,0.3567674846728021,-1.8806727,-3.5113318,129,141
3,594232.5755405847,1943-02-05,22,27,-1.9535429607050645,0.3564661736620966,-1.8742851,-3.405379,37,13
1,1335183.8433429662,1943-02-06,24,55,-2.204981905427162,0.563249977929745,-2.0959344,-4.454774,38,12
2,1869872.7706336707,1943-02-07,31,66,-2.114584644094835,0.5100092301198929,-1.9952459,-4.360453,37,11
13,1747862.8443114765,1943-02-08,36,68,-2.0667903583640306,0.4132668800768971,-1.9966935,-3.6092513,37,12
2,552683.4851125178,1943-02-09,8,349,-1.7685127712550917,0.19637447587935633,-1.7236993,-2.719499,0,387
9,1281380.2857214562,1943-02-09,34,58,-1.9566425338288975,0.32810866427479984,-1.8833779,-2.8839571,30,33
2,1017101.8613998173,1943-02-10,11,372,-1.7930404571735918,0.22013769396401722,-1.7373885,-2.8402185,1,383
7,829694.4487321506,1943-02-10,30,43,-1.961110121465889,0.32615818781030265,-1.9317389,-3.1325302,42,41
41,1406231.1327133717,1943-02-10,124,143,-1.9438535564738464,0.37794156657303796,-1.8464018,-3.5495973,126,128
3,1739996.2132050786,1943-02-11,15,362,-1.8946014725819635,0.28616036687609164,-1.8325292,-3.0912857,18,385
12,531705.6687322281,1943-02-11,31,38,-1.8895691337817266,0.2696865102944283,-1.851749,-2.7190437,42,41
4,1592242.7991299871,1943-02-12,13,351,-2.0040278266037075,0.3311125750864082,-1.9380646,-3.087,18,386
2,1373761.437928099,1943-02-13,14,328,-1.8578030734923974,0.25064632944805576,-1.8112737,-2.8297145,12,335
12,830410.6256807746,1943-02-14,25,306,-1.7191740979771604,0.14560172953784992,-1.6961671,-2.2083323,14,317
37,1413272.6871721742,1943-02-14,111,250,-1.785742476341408,0.21236658805532718,-1.7693721,-2.9472806,110,253
24,4652313.462958845,1943-02-15,95,298,-1.972862821108931,0.37873869766270946,-1.8686428,-3.265667,119,310
18,4754707.504531459,1943-02-16,98,320,-1.941737913764466,0.36927337935035726,-1.8574778,-3.7808974,122,287
2,2408026.2371032047,1943-02-17,74,362,-1.804737748924,0.1950473454214297,-1.7946407,-2.48628,57,379
3,2142588.007491366,1943-02-18,74,353,-1.801337527428061,0.2464309939006312,-1.7422736,-2.9966044,113,276
14,999429.7723955505,1943-02-19,65,387,-1.70736793025953,0.14029510897192385,-1.6933905,-2.1327481,85,368
21,1621680.4862152755,1943-02-20,66,392,-1.8403183633538431,0.2597456144138168,-1.771263,-2.6055388,58,389
5,784728.5706391888,1943-02-25,38,388,-1.870330261929645,0.22999352465572825,-1.8446654,-2.4970434,40,378
2,816481.9350017336,1943-02-26,38,394,-1.7799057513196892,0.19400311156525082,-1.7430607,-2.5505657,24,435
26,510309.7490494608,1943-02-27,150,297,-1.913077999957829,0.1886029104957092,-1.9388995,-2.2482572,148,311
20,539458.3584790357,1943-03-02,103,247,-1.7927651907847477,0.19816567765938972,-1.7671378,-2.3514543,109,253
28,2283826.6025427096,1943-03-03,141,234,-1.8704879453357925,0.3212938332760526,-1.7673862,-3.0507097,110,256
12,2724357.8440861073,1943-03-04,139,282,-1.83665335657747,0.2525949553053456,-1.8032635,-2.8965557,120,296
12,1035174.9278040157,1943-03-07,52,394,-1.6876415710298516,0.13017096698223043,-1.6713737,-2.290917,75,391
6,614524.7838368837,1943-03-08,21,410,-1.6830521196939294,0.1553547453067266,-1.6417403,-2.4903147,35,435
21,1321796.2021370258,1943-03-08,115,260,-2.045124147185542,0.40592361968293766,-1.9381061,-3.2719142,130,263
29,633890.3547683251,1943-03-09,116,284,-1.9716549130628735,0.3607030567271409,-1.9197392,-3.498514,122,288
13,2305881.796145885,1943-03-10,60,402,-1.742345715388087,0.18960441510326692,-1.7045138,-2.9250877,35,440
4,845923.5889223038,1943-03-12,20,410,-2.021732818946306,0.3537047487145847,-1.99647,-3.6205008,34,440
1,786370.2239248727,1943-03-13,19,413,-2.2940354246904353,0.44037754999406176,-2.3806372,-4.2380238,34,434
1,681178.8914592715,1943-03-14,18,414,-2.293089573429506,0.38705346451888784,-2.3353174,-4.0201154,34,433
1,603020.335549511,1943-03-15,20,411,-2.2483475879315407,0.4014269708569314,-2.2876048,-3.8466783,35,430
1,524751.9897035992,1943-03-16,20,409,-2.1418145472386914,0.37706732888358546,-2.1548886,-3.5318348,35,430
4,1525282.5252585325,1943-03-17,63,408,-1.9583338185618906,0.28098901939021825,-1.9310358,-3.510477,35,430
3,661849.4005953333,1943-12-23,99,310,-1.7599849607718825,0.17734927756629998,-1.738097,-2.3428626,101,286
2,518726.78668886074,1943-12-24,104,315,-1.7368810119352924,0.16279791039271227,-1.7138342,-2.3379488,105,307
19,604404.4511638838,1943-12-28,124,168,-1.9777321894805742,0.31430741110706845,-1.934806,-2.9586084,117,174
31,666290.5239726112,1944-01-04,111,130,-2.022844549816227,0.3510812530200025,-1.9717445,-3.351968,113,107
25,714366.4394553629,1944-01-05,125,164,-2.1504577323982668,0.35580295655959676,-2.14627,-3.2246056,138,184
16,1000292.3568756076,1944-01-07,109,139,-2.054938667147608,0.33814652789190847,-2.0292232,-3.0773585,119,124
23,2143201.2337734154,1944-01-08,134,164,-2.1106731483556223,0.4160990825184622,-2.0495477,-3.9930654,140,176
30,2787561.8792127515,1944-01-09,153,192,-2.035942522161147,0.4061478158121389,-1.9507624,-3.843098,141,215
7,883756.4429446292,1944-01-11,104,139,-1.8827551731927914,0.25591644078812426,-1.8542376,-2.8803885,119,124
8,946040.6814269207,1944-01-12,123,161,-1.940811356510779,0.31806258051591174,-1.8887894,-3.5409038,140,176
48,1218240.7949237295,1944-01-14,171,194,-2.1101237439707425,0.5126195406842594,-1.9737623,-4.2888546,179,198
44,818906.6457611178,1944-01-15,175,202,-2.0241066447598937,0.47351148580515967,-1.866446,-3.9684684,179,198
2,734850.4817014515,1944-01-18,37,375,-1.6732608927471193,0.12350302200743729,-1.649825,-2.1111534,40,382
11,1041935.1544958256,1944-01-26,102,399,-1.7718255447370548,0.21423199501747334,-1.7165114,-2.5545986,96,393
25,795480.081525525,1944-01-26,123,127,-2.04546838962996,0.41782205596239547,-1.9311118,-3.475714,113,107
13,585754.9109154603,1944-01-27,108,122,-2.033740787496951,0.3998958355459449,-1.9466212,-3.3668184,115,111
17,956311.9091132627,1944-01-27,114,408,-1.866997845121239,0.26325996203830254,-1.8416235,-2.522869,129,396
13,1097285.398106632,1944-01-28,111,131,-2.136480427271611,0.416452280156187,-2.0957627,-3.6827524,125,140
23,1077497.3414781897,1944-01-29,116,142,-2.067589839385344,0.4466464737799531,-1.953811,-3.7655387,122,148
23,600981.835214565,1944-01-30,108,150,-1.8878029372932097,0.26458752472632396,-1.8483034,-2.8321764,120,161
21,930686.7516550752,1944-02-09,98,340,-1.7599348158791852,0.15833051706292575,-1.757911,-2.5978482,107,315
15,1320624.5611941705,1944-02-11,112,180,-2.011310710705794,0.3120886845994627,-1.9686337,-3.322202,119,178
11,935844.0666973469,1944-02-12,111,215,-2.050557295335542,0.4204869944014714,-1.9625245,-3.2999127,115,214
9,625368.7379420417,1944-02-13,117,257,-1.9238862394170368,0.3197319934560513,-1.8604292,-2.867181,120,257
24,3331653.80186781,1944-02-19,106,308,-1.855440938690004,0.2600346055612885,-1.7974579,-3.1559706,108,273
5,2797872.394975676,1944-02-20,102,389,-2.1663717556009137,0.4067498945365582,-2.1537728,-3.3567235,94,388
7,2000933.2705842284,1944-02-21,102,399,-2.0999997583749663,0.37239113689489844,-2.0758998,-3.3016553,116,439
3,735939.706575764,1944-02-22,107,409,-1.7539770325843294,0.15949050478386395,-1.7323627,-2.3163748,83,395
2,1315232.889654425,1944-03-03,111,364,-1.7629174498670364,0.15646558228420615,-1.7666658,-2.129318,123,366
4,823245.0071362947,1944-03-04,98,360,-1.792190922079263,0.19299384638433967,-1.7453649,-2.248427,88,358
2,611388.8657736591,1944-03-19,102,351,-1.6875029552090275,0.11490924581321994,-1.6731892,-1.984767,109,336
1,692714.0737617204,1944-03-20,75,410,-1.8044197137487794,0.16483093824725428,-1.8157736,-2.2279942,87,395
3,1050268.2548446055,1944-03-22,109,402,-1.7370208744351696,0.14841467272530556,-1.7114383,-2.1328673,128,407
6,1003539.6342534587,1944-03-23,113,408,-1.9324193647988055,0.28856528357068967,-1.8667765,-2.6455474,129,408
7,552078.4303813403,1944-12-10,119,158,-1.9705915393798812,0.3101793245907367,-1.9384602,-2.8728201,124,170
23,875351.8172226503,1944-12-22,114,266,-2.0464187136099548,0.3192862505536683,-2.0402315,-3.1614852,117,292
7,669928.603860555,1944-12-23,88,136,-1.9970996780887396,0.37939124226843496,-1.8999646,-3.1526737,101,162
12,577735.4797272594,1944-12-24,87,127,-1.8706419650183783,0.2950934701913437,-1.8034496,-3.0672326,92,116
13,799099.4797663661,1944-12-25,96,146,-1.8786867394591822,0.25667346948045183,-1.8433857,-2.7823715,100,113
17,518527.44526759617,1944-12-26,112,234,-1.87276646733284,0.17440287995821618,-1.8835942,-2.2902007,110,246
38,502916.86545922747,1944-12-27,113,284,-1.8363790040982957,0.2580710539885492,-1.7807637,-2.8012958,114,302
4,543222.6667274614,1944-12-29,35,53,-1.7763856092003831,0.2218919891263322,-1.7203755,-2.694397,52,60
2,797961.9302454732,1944-12-30,40,56,-1.94523377377094,0.3090229128852758,-1.888152,-3.2292762,53,59
5,920461.0292659412,1944-12-31,45,79,-1.8403806341184614,0.2185187937697294,-1.8170626,-2.9222522,40,35
14,957312.8929510043,1945-01-02,116,251,-1.848215260862434,0.25359472811894035,-1.8013062,-2.6878064,130,260
